household_id,chunk_text
HH4600,"Household HH4600 is located in Village_5, Kauru, Kaduna. The respondent is a 21-year-old Male who is Divorced with an education level of None. Their main crops include Groundnut, Sorghum, and Millet, while they also rear Poultry, Goat, and Poultry. Reported outputs are 456.7454716758242kg in the wet season and 384.5507121049302kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Public vehicle and the market is 0.8 km away. The main buyer type is Wholesaler."
HH4601,"Household HH4601 is located in Village_50, Lere, Kaduna. The respondent is a 33-year-old Male who is Widowed with an education level of Adult Edu.. Their main crops include Soybean, Millet, and Cassava, while they also rear Pig, Sheep, and Poultry. Reported outputs are 238.2175390571821kg in the wet season and 823.2686351448501kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Walking and the market is 1.31 km away. The main buyer type is Wholesaler."
HH4602,"Household HH4602 is located in Village_91, Chikun, Kaduna. The respondent is a 47-year-old Female who is Married with an education level of Tertiary. Their main crops include Tomato, Groundnut, and Groundnut, while they also rear Pig, Goat, and Sheep. Reported outputs are 579.2009533474152kg in the wet season and 415.7672050224565kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Public vehicle and the market is 12.2 km away. The main buyer type is Retailer."
HH4603,"Household HH4603 is located in Village_20, Sanga, Kaduna. The respondent is a 53-year-old Female who is Single with an education level of Adult Edu.. Their main crops include Cassava, Cassava, and Sorghum, while they also rear Sheep, Poultry, and Sheep. Reported outputs are 524.3168335261381kg in the wet season and 689.3895275488076kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 1.11 km away. The main buyer type is Retailer."
HH4604,"Household HH4604 is located in Village_82, Lau, Kaduna. The respondent is a 37-year-old Male who is Married with an education level of Secondary. Their main crops include Maize, Millet, and Sorghum, while they also rear Sheep, Sheep, and Sheep. Reported outputs are 505.77297315323176kg in the wet season and 893.1114126302741kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Motorcycle and the market is 4.41 km away. The main buyer type is Assembler."
HH4605,"Household HH4605 is located in Village_21, Sanga, Kaduna. The respondent is a 64-year-old Male who is Divorced with an education level of None. Their main crops include Groundnut, Groundnut, and Soybean, while they also rear Sheep, Poultry, and Sheep. Reported outputs are 901.2716480483344kg in the wet season and 235.7176067708483kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Motorcycle and the market is 13.3 km away. The main buyer type is Processor."
HH4606,"Household HH4606 is located in Village_81, Lau, Kaduna. The respondent is a 52-year-old Female who is Divorced with an education level of None. Their main crops include Rice, Soybean, and Groundnut, while they also rear Pig, Poultry, and Pig. Reported outputs are 679.3683773666897kg in the wet season and 250.04252442584183kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Motorcycle and the market is 6.16 km away. The main buyer type is Processor."
HH4607,"Household HH4607 is located in Village_65, Zangon Kataf, Kaduna. The respondent is a 45-year-old Male who is Widowed with an education level of Adult Edu.. Their main crops include Rice, Soybean, and Millet, while they also rear Goat, Poultry, and Goat. Reported outputs are 652.5069172353062kg in the wet season and 863.0813562372687kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Bicycle and the market is 13.32 km away. The main buyer type is Retailer."
HH4608,"Household HH4608 is located in Village_97, Kachia, Kaduna. The respondent is a 48-year-old Male who is Married with an education level of None. Their main crops include Tomato, Millet, and Cassava, while they also rear Goat, Cattle, and Poultry. Reported outputs are 944.7905538128108kg in the wet season and 465.1728457257773kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Walking and the market is 7.5 km away. The main buyer type is Processor."
HH4609,"Household HH4609 is located in Village_78, Kaduna North, Kaduna. The respondent is a 29-year-old Male who is Single with an education level of Primary. Their main crops include Cassava, Cassava, and Millet, while they also rear Goat, Pig, and Sheep. Reported outputs are 598.6634587158401kg in the wet season and 214.5459482943357kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 6.56 km away. The main buyer type is Retailer."
HH4610,"Household HH4610 is located in Village_83, Sokoto, Kaduna. The respondent is a 49-year-old Female who is Widowed with an education level of Adult Edu.. Their main crops include Soybean, Tomato, and Millet, while they also rear Cattle, Cattle, and Cattle. Reported outputs are 636.4044885848771kg in the wet season and 500.0993872333319kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Animal cart and the market is 12.82 km away. The main buyer type is Processor."
HH4611,"Household HH4611 is located in Village_51, Birnin Gwari, Kaduna. The respondent is a 23-year-old Female who is Divorced with an education level of Secondary. Their main crops include Sorghum, Millet, and Sorghum, while they also rear Pig, Cattle, and Cattle. Reported outputs are 734.471912455379kg in the wet season and 308.41681569051127kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Public vehicle and the market is 9.63 km away. The main buyer type is Retailer."
HH4612,"Household HH4612 is located in Village_46, Kachia, Kaduna. The respondent is a 57-year-old Male who is Married with an education level of Quranic. Their main crops include Sorghum, Cassava, and Millet, while they also rear Poultry, Pig, and Poultry. Reported outputs are 690.1778478195597kg in the wet season and 264.37073567597986kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Walking and the market is 9.42 km away. The main buyer type is Processor."
HH4613,"Household HH4613 is located in Village_46, Giwa, Kaduna. The respondent is a 31-year-old Female who is Divorced with an education level of Quranic. Their main crops include Soybean, Sorghum, and Rice, while they also rear Pig, Sheep, and Sheep. Reported outputs are 750.4962597517305kg in the wet season and 554.1641491590935kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Motorcycle and the market is 13.62 km away. The main buyer type is Assembler."
HH4614,"Household HH4614 is located in Village_99, Jemaa, Kaduna. The respondent is a 24-year-old Female who is Widowed with an education level of Quranic. Their main crops include Cassava, Groundnut, and Soybean, while they also rear Goat, Pig, and Pig. Reported outputs are 415.84792035636735kg in the wet season and 794.740670786922kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Bicycle and the market is 19.33 km away. The main buyer type is Assembler."
HH4615,"Household HH4615 is located in Village_53, Igabi, Kaduna. The respondent is a 47-year-old Female who is Single with an education level of Tertiary. Their main crops include Sorghum, Sorghum, and Soybean, while they also rear Pig, Goat, and Cattle. Reported outputs are 282.6462765183035kg in the wet season and 647.5880111070571kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Walking and the market is 13.13 km away. The main buyer type is Wholesaler."
